"id","x1","x2","x3","z1","z2","z3","y","x_sum"
677,NA,2,5.77290576766245,1.64404486638583,1,0.841129158345095,34.2526962934397,NA
678,2.04820004910102,1,5.77290576766245,1.92579772466351,1,1.69727116693435,42.7205828449436,8.82110581676347
679,3.30478087679809,3,5.77290576766245,NA,1,1.06680105675212,45.9905767854475,12.0776866444605
680,4.65955248390213,1,5.77290576766245,1.69800820755613,1,1.03757107269013,24.3480375717357,11.4324582515646
681,NA,NA,5.77290576766245,1.94077471356087,0,0.758886499931716,39.106925311213,NA
682,NA,0,5.77290576766245,1.91072792505444,3,1.59920648149386,49.3631831278349,NA
683,-2.89931265877692,0,5.77290576766245,1.67157342971215,3,1.97109499053499,41.2822002067333,2.87359310888553
684,5.03985664879206,4,5.77290576766245,1.58283407135185,1,1.3986438287759,39.4529980503021,14.8127624164545
685,-4.78500949038281,1,5.77290576766245,1.63998967434483,2,0.206455203153962,14.423765681876,1.98789627727964
686,NA,3,5.77290576766245,1.67925391914561,0,0.755949277081261,31.359399879356,NA
687,10.8960305433605,2,5.77290576766245,1.62705902954647,2,0.325141899179189,43.2773936029935,18.6689363110229
688,NA,3,5.77290576766245,2.01495826397541,3,2.3606427090453,50.2126076888828,NA
689,8.26893186319787,1,5.77290576766245,2.04604677926192,1,0.764052641514788,35.5657390567122,15.0418376308603
690,NA,2,5.77290576766245,1.6384373231353,1,1.27580813555369,36.9372296300728,NA
691,NA,0,5.77290576766245,1.65030265410408,2,0.748687232735718,19.3222180315421,NA
692,-3.85300044230387,4,5.77290576766245,1.83675709232465,2,1.49840731386985,39.4063071977003,5.91990532535858
693,-0.460177081391854,1,5.77290576766245,1.92145327669495,3,0.688155869734851,28.0433224564698,6.3127286862706
694,13.663847189966,5,5.77290576766245,1.62736153159151,2,0.545360670378497,54.3015486084121,24.4367529576284
695,NA,2,NA,1.91623494907247,3,0.83124453153825,60.0722490019752,NA
696,NA,1,5.77290576766245,NA,2,1.30182110512115,49.5662116178523,NA
697,3.87164652294614,3,5.77290576766245,1.51081328653155,2,0.560730972331454,38.855640075252,12.6445522906086
698,NA,4,5.77290576766245,1.57737932474675,1,1.07062798485539,52.6085192750959,NA
699,1.6540959189369,4,5.77290576766245,1.78827804009768,2,0.788251373708185,32.8220493884173,11.4270016865994
700,0.182955228281102,NA,5.77290576766245,2.09557875088485,1,1.0455974835829,41.7105776411885,NA
701,NA,0,5.77290576766245,1.96131662216599,4,0.905722100473476,40.8002604377297,NA
702,NA,0,NA,1.86317429938993,1,1.29256130157234,30.3145823267833,NA
703,NA,3,5.77290576766245,1.95247853910279,1,1.76423430931093,53.0260675292738,NA
704,-3.52902711224272,0,5.77290576766245,1.9493417594197,2,0.48558232715018,39.5337373253593,2.24387865541973
705,-3.0252287756411,3,5.77290576766245,2.17347920591763,2,0.3630794499174,36.6886826129785,5.74767699202136
706,1.53973565116159,2,5.77290576766245,1.44733323520216,0,0.640377483043978,33.8058229840315,9.31264141882404
707,NA,3,5.77290576766245,1.55879879691617,2,0.984148839216257,32.7605440817183,NA
708,NA,NA,5.77290576766245,1.98596311932616,1,1.70714472562339,61.7253432625712,NA
709,1.44101652107433,2,5.77290576766245,2.01130453331181,1,0.667769442522685,30.0207376497115,9.21392228873679
710,6.95836616760701,NA,NA,1.60912721323599,0,1.92069125013965,46.2953953715707,NA
711,NA,0,5.77290576766245,2.0991776511451,4,1.33558787754586,52.6646532185714,NA
712,-3.66208892708875,0,5.77290576766245,1.77835025550075,0,1.08667762804708,23.607122631557,2.1108168405737
713,NA,0,5.77290576766245,2.01599299715289,5,1.08804230816408,58.920679801239,NA
714,11.9859582933537,NA,NA,NA,4,2.86425848221844,90.2430350620039,NA
715,NA,NA,5.77290576766245,1.78477073118994,0,1.76866850515353,40.2975942671648,NA
716,NA,4,NA,1.67240370510961,1,1.49897725604402,48.9417011508126,NA
717,NA,NA,NA,2.07651649907816,3,2.87428388740205,69.7805784393459,NA
718,3.52150239690717,2,5.77290576766245,1.73266581171984,1,0.575008432210183,24.6540353738684,11.2944081645696
719,9.33287469465196,0,5.77290576766245,1.61988231386791,0,1.61267733078449,46.0642286456947,15.1057804623144
720,NA,4,NA,NA,1,3.76468294875606,84.7078350492103,NA
721,NA,2,5.77290576766245,1.73959231280261,1,2.20798501748372,58.934368539987,NA
722,NA,NA,5.77290576766245,1.53716320661276,2,3.25474918577688,64.1056097834795,NA
723,NA,4,5.77290576766245,1.68897354528187,2,2.35426473313146,49.7012047370107,NA
724,NA,NA,NA,2.08268655067757,3,1.24958995422401,54.9794950147712,NA
725,NA,NA,5.77290576766245,1.69282050832587,1,1.28741240960445,42.464422297601,NA
726,NA,3,NA,NA,2,2.99528838868295,75.5232111241639,NA
727,2.00472085640028,0,5.77290576766245,1.8738111088433,1,1.72825224945344,43.7597326319221,7.77762662406273
728,7.03861572357407,2,5.77290576766245,1.77625297058715,2,0.450096651702139,33.3597730841453,14.8115214912365
729,1.15880978538931,4,5.77290576766245,1.75153009699097,0,0.821513361828806,16.529607015194,10.9317155530518
730,4.02720526376296,0,5.77290576766245,1.73698305047471,5,0.730347771162517,42.9299558804694,9.80011103142541
731,NA,NA,5.77290576766245,NA,3,2.17895454805996,51.964351070559,NA
732,NA,NA,NA,NA,2,4.44518392014418,87.2485208191941,NA
733,NA,3,5.77290576766245,NA,0,1.36850725334385,46.8460446786339,NA
734,NA,0,NA,2.05854335846274,2,1.55980165867487,44.7292101833481,NA
735,NA,NA,NA,2.2480717567419,5,1.36204340317812,53.5160070192092,NA
736,4.80947699160241,1,5.77290576766245,1.85425872688477,1,1.41147034340648,49.7579920183845,11.5823827592649
737,NA,3,5.77290576766245,1.96541053379327,3,0.669005013267697,52.3797369823534,NA
738,NA,5,5.77290576766245,1.59896789864281,0,0.49913963061688,33.7700106272257,NA
739,4.73148788999378,5,NA,2.22557723055539,1,2.24692278024834,53.6923763014954,NA
740,5.9636139786774,1,NA,1.90428302458298,3,0.76255243519405,41.2062900350126,NA
741,NA,NA,5.77290576766245,1.85295848113375,2,3.2925553687045,71.265216027227,NA
742,NA,NA,NA,NA,3,4.94181880830236,95.7143994024425,NA
743,NA,NA,5.77290576766245,NA,1,1.18363547231375,43.5692587066105,NA
744,5.68133322078592,3,5.77290576766245,1.46978211146788,1,1.44840646739541,44.5911288754473,14.4542389884484
745,NA,NA,5.77290576766245,NA,2,3.10038224652103,78.1651456799758,NA
746,-1.93853688191376,4,5.77290576766245,1.62945623704084,1,1.41428176415835,44.5442227179216,7.83436888574869
747,NA,1,5.77290576766245,1.85824551293198,4,1.095653857649,48.8530383041774,NA
748,NA,0,5.77290576766245,1.91522640211924,2,1.1880643481025,36.0155421496702,NA
749,-12.1181681606248,2,5.77290576766245,1.9550438983839,3,0.949768511626545,18.9441700844637,-4.34526239296237
750,NA,NA,5.77290576766245,2.11413397000483,1,2.09532765900948,52.5894469612762,NA
751,NA,NA,5.77290576766245,NA,2,2.68351243744365,60.1563425539285,NA
752,6.62767374382578,5,5.77290576766245,1.77069384983888,3,0.421415367368508,53.8782518778395,17.4005795114882
753,-3.00725916472559,1,5.77290576766245,1.78562217593913,1,0.880316739763958,27.6994092534499,3.76564660293686
754,NA,3,5.77290576766245,2.03681541570772,1,2.39845108159047,63.0843423653527,NA
755,NA,NA,NA,NA,0,1.82477483587504,54.9902498926015,NA
756,NA,NA,NA,2.06038939910218,4,1.3650006714485,74.0725908154267,NA
757,NA,3,NA,1.66223274204299,4,1.42637581699253,57.3499047500047,NA
758,NA,NA,NA,NA,0,1.8438050192912,48.7317351312265,NA
759,5.79582723621143,0,5.77290576766245,2.02571905227404,0,1.20661480856444,34.4761155205234,11.5687330038739
760,-3.20443620564574,5,5.77290576766245,1.56426375047275,1,0.321076278540913,20.6838911317929,7.56846956201671
761,NA,4,NA,1.84991991274788,2,2.59266559430644,58.3860038522622,NA
762,NA,5,5.77290576766245,1.73861908189953,2,1.2692032038262,43.7133110727088,NA
763,NA,5,5.77290576766245,2.07198091939291,0,0.68993919322897,34.1673290725129,NA
764,NA,NA,NA,NA,2,2.6959016044654,72.7134553681617,NA
765,NA,4,5.77290576766245,NA,8,0.406839276478138,52.8051607787278,NA
766,NA,NA,5.77290576766245,NA,0,1.66791315982999,45.7451827125485,NA
767,NA,NA,NA,NA,3,2.73005446980816,61.874296054578,NA
768,NA,2,NA,NA,4,2.77793639213529,64.5179385519338,NA
769,NA,NA,NA,NA,1,3.31361360900641,70.7248963860193,NA
770,1.30894357481437,0,5.77290576766245,1.85953141229842,2,0.408874956783627,31.5165638315498,7.08184934247682
771,NA,2,NA,1.78402596001208,5,0.79829871817648,55.6945752581398,NA
772,4.93924765278821,3,5.77290576766245,1.6941769536442,1,0.123372329603989,23.9361235779539,13.7121534204507
773,8.44634632533739,4,5.77290576766245,1.68934439180699,0,1.79539394127389,44.259881816584,18.2192520929998
774,17.854010239008,NA,NA,NA,3,1.14581324542006,73.9000302981946,NA
775,NA,1,5.77290576766245,1.56363524838037,0,0.813420794100799,17.5234737228427,NA
776,NA,0,5.77290576766245,1.37811412297431,3,0.458482021994085,41.1092117348005,NA
777,NA,NA,5.77290576766245,1.65918169079461,3,0.783381628438162,43.0581959359972,NA
778,NA,2,NA,1.55775988896637,2,2.6014887987888,58.6547767519296,NA
779,NA,NA,5.77290576766245,1.57081396732024,1,2.09232076109866,55.3301888421804,NA
780,5.33750544204394,4,NA,2.0994483430056,0,1.01687539973994,43.0949245571916,NA
781,3.11801551720536,5,5.77290576766245,1.63048628401702,2,0.98410207875527,37.3118665052018,13.8909212848678
782,NA,NA,5.77290576766245,NA,1,0.894456371498068,47.6656499277275,NA
783,NA,1,5.77290576766245,1.70182174088811,4,2.83532306030158,83.2488663020499,NA
784,NA,4,NA,1.67527157625438,2,2.21770158054939,59.2306334064423,NA
785,NA,4,5.77290576766245,1.84347518702207,1,3.1377812037551,59.6261297774951,NA
786,NA,NA,5.77290576766245,NA,5,0.456484147832085,56.3364003993323,NA
787,6.41060193955381,0,5.77290576766245,1.63741626803445,2,0.711280156980523,30.399656346805,12.1835077072163
788,-2.60658615871692,1,5.77290576766245,2.05613219431583,0,2.42857246603846,44.1227912573047,4.16631960894554
789,NA,5,5.77290576766245,1.75161418722673,1,1.60889467431415,38.6214845610677,NA
790,2.62122622700865,2,5.77290576766245,NA,3,1.73671750828633,41.2149989481837,10.3941319946711
791,NA,0,5.77290576766245,1.63289922165827,2,2.02703390989611,35.6089451772276,NA
792,1.12272531007167,5,NA,1.71906524505789,0,2.14579990410159,52.3773620044668,NA
793,NA,NA,NA,1.6524544351848,2,3.45309477707691,83.7471527016171,NA
794,-3.83693785559772,5,5.77290576766245,1.9263313602399,5,1.2772281098715,49.304897827182,6.93596791206473
795,NA,3,5.77290576766245,1.60500490679872,2,0.594141746294079,37.6768841653126,NA
796,NA,5,5.77290576766245,2.13703554503915,1,2.72399012861243,56.7469520820742,NA
797,NA,4,NA,1.74916512660713,2,0.906951180326157,35.412002196789,NA
798,NA,4,NA,1.6238438177321,1,2.94433005661244,56.4504521463068,NA
799,5.45336162618852,4,5.77290576766245,NA,2,0.722923723679825,47.8352320187441,15.226267393851
800,NA,NA,NA,1.96852103807347,2,1.44999336334838,62.511342456411,NA
801,NA,0,5.77290576766245,1.9728576784925,1,0.600815998192534,22.8831491606825,NA
802,NA,NA,5.77290576766245,1.80639889784644,2,1.40121572952703,50.5371276754857,NA
803,-1.92329552140772,3,5.77290576766245,1.90560003212844,0,0.954481725671048,37.7911844881757,6.84961024625473
804,NA,0,NA,NA,2,0.884787646030771,40.8409257838948,NA
805,NA,1,NA,NA,2,1.55161240883659,44.3033724669358,NA
806,NA,NA,5.77290576766245,NA,4,1.70330664592258,61.7296590955305,NA
807,NA,0,5.77290576766245,NA,3,0.988895051052326,54.5765071275121,NA
808,NA,NA,NA,1.58360549989589,2,1.05179369897468,49.3583073077051,NA
809,NA,5,NA,NA,4,2.30348671795646,83.8637072365052,NA
810,8.99685059638487,2,NA,1.40797817528644,1,0.860454273547223,47.9251993080923,NA
811,NA,NA,5.77290576766245,2.14326366627641,4,1.49534607050696,52.1386760574934,NA
812,NA,3,5.77290576766245,1.90505307972961,1,1.21779146915818,43.5929759040182,NA
813,7.37837827093155,1,5.77290576766245,1.9119637178926,1,0.768243706979511,37.1686349582769,14.151284038594
814,NA,3,5.77290576766245,1.93184722372472,2,1.04655601051018,50.920443647847,NA
815,NA,2,5.77290576766245,1.91503135683543,1,1.52670577216175,48.8665278562444,NA
816,NA,1,5.77290576766245,1.75993561534977,2,0.977781584390209,36.539767175463,NA
817,NA,NA,5.77290576766245,1.77309482555381,1,1.43524742804119,35.4472399148528,NA
818,NA,4,5.77290576766245,1.67024861997216,1,1.26316926192774,44.3537294083647,NA
819,NA,5,5.77290576766245,1.77338174866405,2,0.380862074940346,18.1753616191477,NA
820,NA,NA,5.77290576766245,1.47123693032314,2,0.780072558591245,39.0035213333474,NA
821,NA,0,5.77290576766245,1.66120325051587,0,1.34262509245694,35.3747647854494,NA
822,NA,5,5.77290576766245,2.00210913068643,2,1.65355726263866,43.7054416128838,NA
823,NA,NA,5.77290576766245,NA,2,0.993167178271815,48.2746683776372,NA
824,NA,NA,NA,NA,2,2.3747623555548,61.8152529790674,NA
825,NA,2,5.77290576766245,2.18777783734575,1,0.940788434690462,30.5668264946728,NA
826,6.02461728261095,3,5.77290576766245,1.88221571469338,1,1.26302301593618,38.2154984868374,14.7975230502734
827,NA,1,NA,2.00498295174429,4,0.384533459242266,48.6931444358881,NA
828,NA,2,5.77290576766245,1.98326750529038,3,1.34351181484346,46.5490066492265,NA
829,7.54389215429812,1,5.77290576766245,1.52185956817681,2,0.793848251874691,39.0188363920409,14.3167979219606
830,NA,5,NA,1.62157602723769,2,1.42853213542375,62.608872137034,NA
831,NA,4,5.77290576766245,1.5550151149263,2,1.47268601109033,47.4581689919534,NA
832,NA,1,NA,1.80723528476714,4,0.866480794338481,45.6837653269812,NA
833,5.39108136716335,5,NA,2.20857799020644,5,0.84118444477739,56.3231765452619,NA
834,NA,4,5.77290576766245,1.58993375517384,2,0.991932836594375,41.646706247168,NA
835,11.8183998746216,NA,NA,2.19749211957602,1,1.53463991718552,54.0054613436123,NA
836,NA,NA,5.77290576766245,1.82846017336247,1,1.66130802595248,59.9089281224592,NA
837,NA,NA,5.77290576766245,1.6729656984752,2,1.10655674749293,54.6376725918576,NA
838,NA,2,NA,2.15242061564996,4,1.46033572405628,59.4556590397279,NA
839,NA,NA,NA,1.87159819790179,3,2.83304785231522,65.558645820989,NA
840,NA,3,NA,1.94662871693708,3,1.02066713581113,53.8750896784976,NA
841,NA,5,5.77290576766245,1.70808623785145,3,0.367933448542218,37.605893491692,NA
842,NA,NA,NA,NA,4,5.23398082107896,96.7367543523401,NA
843,NA,1,5.77290576766245,1.6708747643972,1,1.10552588362624,36.097650631531,NA
844,3.00377518414466,NA,5.77290576766245,NA,1,1.89612335682145,47.1936915068447,NA
845,NA,0,5.77290576766245,1.75091097213335,0,1.56978579666019,41.397292648031,NA
846,NA,0,5.77290576766245,NA,3,3.07621639517385,63.3473745310746,NA
847,NA,NA,5.77290576766245,1.92060356022267,0,1.2178988292586,49.9415327543049,NA
848,NA,2,5.77290576766245,1.81802851783744,4,0.737479529045918,35.8569104731138,NA
849,0.821181708638147,NA,5.77290576766245,NA,3,1.50415202173454,48.0808251781074,NA
850,4.07368099615351,1,5.77290576766245,1.77424676466145,5,0.623650114939836,35.5602189152449,10.846586763816
851,NA,2,NA,1.68064120821983,0,2.33566133586005,49.40821022251,NA
852,NA,3,5.77290576766245,1.78180573102273,3,2.35783971767147,46.413537030794,NA
853,NA,NA,NA,1.86362389722802,3,1.29797339078864,66.3866780992214,NA
854,2.79949601683194,2,5.77290576766245,1.87450337241432,2,1.01547680554172,44.6211768281779,10.5724017844944
855,NA,1,5.77290576766245,1.62728294630235,2,1.63639164265202,47.8762545643394,NA
856,NA,4,5.77290576766245,1.56309736669979,2,2.76843171177096,61.8722727512098,NA
857,NA,NA,5.77290576766245,NA,1,1.41431908214613,51.0711206672267,NA
858,NA,4,5.77290576766245,1.80903806914845,1,0.425677801233219,22.5557535185255,NA
859,-5.43760648945888,1,5.77290576766245,2.10619968550035,2,1.99439110407743,30.0085013887479,1.33529927820357
860,-4.69412785363588,3,5.77290576766245,1.93668381612002,2,0.530429006961505,33.1532938417003,4.07877791402657
861,NA,1,NA,NA,3,1.84969523367386,65.112629720348,NA
862,-1.66209605648185,0,NA,1.33362197040365,0,0.559064341883224,17.9897464540266,NA
863,NA,NA,NA,NA,0,5.01046724189089,75.7372035004211,NA
864,NA,1,5.77290576766245,NA,3,1.50839153335846,55.528251029979,NA
865,NA,5,5.77290576766245,1.89508174589648,3,1.5843595044277,51.6447100717879,NA
866,NA,5,NA,NA,6,2.35854457665798,84.3003181559679,NA
867,-2.09188119077397,3,5.77290576766245,1.76490899704632,1,1.46507209818031,39.7237620617575,6.68102457688849
868,4.36190578280318,4,5.77290576766245,1.81752096316924,2,0.822834633045276,40.0268319878723,14.1348115504656
869,NA,1,5.77290576766245,1.64590086404489,1,0.571574223184626,25.0768261320931,NA
870,NA,2,NA,NA,1,1.85310082474286,47.5728008010408,NA
871,NA,5,5.77290576766245,1.86978004742504,4,1.67208136943766,65.6663044009155,NA
872,NA,3,5.77290576766245,1.49520129592156,4,1.16027093981649,53.7908005793223,NA
873,1.13141100273988,4,5.77290576766245,1.64546161308403,1,1.10888358602552,35.3691784531621,10.9043167704023
874,NA,5,NA,1.73688419431877,4,0.853681901919108,51.7696221713769,NA
875,NA,4,5.77290576766245,1.6162164259107,1,1.41167948191773,48.1431186294654,NA
876,-1.88723315606704,5,5.77290576766245,1.53294801312147,1,1.66308900450835,29.0000376458463,8.88567261159541
877,NA,2,5.77290576766245,1.93712234038596,0,0.658848958986837,35.3419204001253,NA
878,NA,NA,5.77290576766245,1.69452836004428,1,1.79746953921431,55.0105122663155,NA
879,NA,3,5.77290576766245,NA,2,0.262621914849585,32.2407913229785,NA
880,-1.41489913933396,4,5.77290576766245,1.59634539930643,2,0.446561087211171,27.6378656848086,8.35800662832849
881,NA,NA,NA,NA,3,2.49630943887094,68.9003861221466,NA
882,NA,NA,NA,1.67194535743953,2,2.58797023886832,54.7708746530923,NA
883,NA,NA,NA,1.78894095669121,4,2.56702350714871,73.0204255044359,NA
884,NA,0,5.77290576766245,1.80146998413433,0,2.13050996774748,54.5324514029669,NA
885,NA,4,5.77290576766245,1.87824832429004,1,1.52862500076986,48.6218974724252,NA
886,NA,1,5.77290576766245,1.79493322599446,1,1.1613909983151,40.125112829002,NA
887,NA,5,5.77290576766245,NA,2,1.32114871220752,43.789824456288,NA
888,NA,0,5.77290576766245,1.71905508914372,2,2.61671857261827,52.4358287381489,NA
889,NA,NA,5.77290576766245,2.02389668867974,1,0.416512886494502,41.1073515432022,NA
890,NA,2,5.77290576766245,1.53209785422275,0,1.66955027231306,29.5367358248287,NA
891,NA,3,5.77290576766245,1.93319476947135,0,1.13868685337583,50.4492488280444,NA
892,NA,3,5.77290576766245,1.82134023694614,1,0.755192304861415,34.5998759997656,NA
893,NA,NA,5.77290576766245,1.66295977070678,0,1.15176378321939,53.4993890473898,NA
894,NA,NA,NA,1.81964558566138,2,1.38819197562388,40.6475683686315,NA
895,-1.16587274907444,0,NA,1.85377538215705,1,0.67351793346742,34.0349996847895,NA
896,NA,3,NA,1.87648429467805,2,2.28599467611485,51.798964735672,NA
897,NA,3,5.77290576766245,NA,7,2.1147877266378,60.5266068743427,NA
898,NA,0,NA,1.90460056682978,1,1.83499781635816,43.8376615950084,NA
899,NA,3,NA,2.10254039219766,1,0.684727578393203,37.6637906429246,NA
900,NA,0,NA,NA,9,2.4878668487791,85.1774585333103,NA
901,NA,4,NA,NA,2,2.49482727225356,61.5916667022313,NA
902,NA,4,NA,1.75156484842088,6,1.04512984339907,53.8789017585144,NA
903,NA,4,5.77290576766245,1.63970204398284,1,0.78806835195075,43.0115505678731,NA
904,4.45952364991259,0,5.77290576766245,2.09432380282572,1,0.48240894052384,32.0179679155403,10.232429417575
905,-4.68864929034669,3,5.77290576766245,2.09395601209044,0,1.28428490412589,28.3084304993841,4.08425647731576
906,3.40064908517842,1,5.77290576766245,2.02689864833629,2,0.977452955028126,45.3806503051868,10.1735548528409
907,-1.23058170651681,5,5.77290576766245,2.07433438053468,1,1.83175355242465,56.1547333110796,9.54232406114564
908,2.74800388130723,2,5.77290576766245,1.81276358309478,2,1.17869855642079,32.8145251141846,10.5209096489697
909,NA,NA,5.77290576766245,2.16878238557535,3,2.6953350474899,71.029487986647,NA
910,NA,1,5.77290576766245,1.67365591978303,1,0.981736678731399,33.0956264370709,NA
911,2.17911023160988,NA,5.77290576766245,1.86023501350136,2,0.651272592473038,40.0628433544948,NA
912,NA,1,5.77290576766245,1.69348143966101,1,2.27287451900956,33.5943145766582,NA
913,NA,2,NA,NA,2,1.28801750919873,49.5371903177237,NA
914,NA,3,5.77290576766245,1.80250769561779,1,1.14643668912152,50.404044435063,NA
915,NA,2,5.77290576766245,1.76027440328872,1,1.5327018955095,34.8841278620379,NA
916,0.260864874811061,1,5.77290576766245,2.09021609088453,2,0.81615426549352,33.643085719243,7.03377064247351
917,-3.75531575879207,2,5.77290576766245,1.81043752100773,2,0.812665445782874,38.1059567337315,4.01759000887038
918,NA,NA,NA,NA,2,1.38139347589544,49.8644184008804,NA
919,1.39520354749518,0,5.77290576766245,1.721165155876,3,1.14649141084093,40.00297396962,7.16810931515763
920,-1.59964886855768,NA,NA,1.58541561002603,5,2.48066232089331,59.3793594443867,NA
921,NA,NA,5.77290576766245,NA,1,1.06451797267741,52.6599495544165,NA
922,-0.241141104474414,3,5.77290576766245,1.63736063190979,1,0.785119311649654,36.1253604089385,8.53176466318804
923,NA,1,NA,1.63387922493334,3,0.584866174468974,41.6910820615239,NA
924,NA,3,5.77290576766245,1.5524114915825,0,0.65874136215637,29.0727687117566,NA
925,NA,0,5.77290576766245,1.87761461030404,2,1.22990857061875,50.1536082760174,NA
926,4.82239758711028,1,5.77290576766245,NA,2,2.69110573219015,44.7685648100324,11.5953033547727
927,NA,1,5.77290576766245,1.77766369955354,0,0.500183527076686,31.8087260442766,NA
928,NA,5,5.77290576766245,1.74663482972799,5,1.55354093914338,45.0271159315704,NA
929,NA,NA,NA,1.78247235351031,0,2.6634398030694,62.8700496570396,NA
930,4.72108041606462,5,NA,1.49806325745558,3,1.14125376376275,46.4965561620386,NA
931,NA,5,5.77290576766245,1.52612585333343,1,1.71328917797025,48.4610847368232,NA
932,NA,5,5.77290576766245,1.91255113921647,3,2.04740913867848,62.4539969916481,NA
933,4.38149683928404,0,5.77290576766245,2.05313949295936,2,0.73355048280324,36.7416825320748,10.1544026069465
934,NA,5,5.77290576766245,NA,1,0.956606747752208,47.2005389069564,NA
935,NA,1,NA,2.16827300641293,1,2.23198317092421,56.7125923341775,NA
936,NA,5,5.77290576766245,1.5878796862236,2,0.910823119130566,43.8621365412767,NA
937,3.69953848806928,4,5.77290576766245,1.7098193661807,0,1.17402496668711,34.1243361187776,13.4724442557317
938,NA,2,5.77290576766245,NA,0,2.04302587182213,48.5153263735494,NA
939,NA,3,5.77290576766245,2.06171468242397,1,2.14946242585066,54.7933522998152,NA
940,NA,NA,5.77290576766245,1.71396814751645,4,1.1790893989272,47.6397370797942,NA
941,0.834244453657022,3,5.77290576766245,1.7290939779012,0,0.806589532097769,28.6192649441346,9.60715022131947
942,NA,3,NA,2.07111602348468,4,0.347191319563644,38.3948133294303,NA
943,NA,4,5.77290576766245,1.8109157468094,1,0.992242275290761,51.1839046460776,NA
944,NA,3,5.77290576766245,1.4347927531189,1,0.23590810217453,21.0087453779765,NA
945,NA,4,5.77290576766245,1.76577917520972,3,1.08680844546516,52.3477134491368,NA
946,NA,0,NA,NA,1,1.57307919957564,46.6248338993966,NA
947,NA,NA,5.77290576766245,1.59007279303804,0,1.8330995436089,53.5842687698553,NA
948,NA,2,5.77290576766245,NA,3,1.83889130814515,56.5613936597531,NA
949,NA,0,5.77290576766245,1.9779988003353,3,1.68575694287532,48.9159866155353,NA
950,NA,5,5.77290576766245,1.64943234581432,1,0.533359390430811,38.9444958410847,NA
951,0.5587893799423,1,5.77290576766245,2.19439679982971,1,1.94718261007437,53.7858004497736,7.33169514760475
952,11.5275038127324,4,5.77290576766245,1.94918121053826,2,1.27305727065096,54.7064241141686,21.3004095803949
953,NA,NA,5.77290576766245,1.9417501471124,2,1.08004185502445,46.6466748316766,NA
954,-1.4500378936769,NA,5.77290576766245,1.72290917857332,3,2.2841023368621,51.007923205257,NA
955,NA,0,5.77290576766245,1.9175377834439,2,0.681371645647911,35.2445737070414,NA
956,-5.89873164410285,2,5.77290576766245,1.9793473333559,1,0.90166941624357,27.1141768479247,1.8741741235596
957,NA,NA,NA,1.78187846313029,2,1.38544407758635,49.7154812093834,NA
958,NA,NA,NA,NA,3,2.9820945407848,63.9297980830586,NA
959,NA,0,NA,NA,4,2.26678042535685,49.4326986464365,NA
960,NA,2,5.77290576766245,1.69611231679503,2,2.10590108032897,61.1447855154035,NA
961,2.21194414282476,0,5.77290576766245,1.68981723314487,2,1.15977266150605,37.4066862974593,7.98484991048721
962,NA,0,5.77290576766245,1.71766299085119,1,0.736275278520518,36.4300549609952,NA
963,11.6686913998239,3,5.77290576766245,1.85312048175893,1,0.784974894080991,44.0788149292343,20.4415971674864
964,-2.46926147744462,1,5.77290576766245,1.99570393390088,3,0.435137885556646,30.9833816759747,4.30364429021783
965,0.463720063204266,3,5.77290576766245,1.9039708798235,1,1.00387278781426,41.3138092705413,9.23662583086672
966,NA,NA,NA,NA,4,0.874686665633964,66.492081505162,NA
967,-0.0230396541681595,3,5.77290576766245,2.15548007947908,4,0.575563889668367,44.2471428374005,8.74986611349429
968,NA,NA,5.77290576766245,1.64449539593329,4,1.46033371707393,43.9604563280099,NA
969,NA,2,5.77290576766245,1.81258591376446,5,0.777538237016731,51.072773596022,NA
970,NA,4,5.77290576766245,1.59517258828684,0,2.83012160679739,46.8769965338765,NA
971,NA,3,5.77290576766245,1.4376976623954,0,1.69655354178744,34.6283574168972,NA
972,NA,5,NA,1.50186098324602,3,2.11486962226116,57.6319827066452,NA
973,NA,2,NA,NA,4,2.32343848888312,72.2573767571208,NA
974,NA,NA,5.77290576766245,1.86311508482216,1,2.38228538451971,47.7434560153354,NA
975,NA,2,5.77290576766245,1.77816543657899,1,0.84622620784119,41.7091057407063,NA
976,NA,NA,5.77290576766245,NA,2,2.79847543453516,54.8086887008962,NA
977,NA,4,5.77290576766245,1.61384345827303,4,0.98311443928001,46.3262278182289,NA
978,NA,5,5.77290576766245,NA,2,2.7403068352591,60.5266419649797,NA
979,NA,3,5.77290576766245,NA,2,1.76784820166217,55.0565077910724,NA
980,5.43457781869516,2,NA,1.47071782056058,1,2.2940766212822,45.9637319329437,NA
981,-1.95343152853989,3,5.77290576766245,1.43033788457463,4,0.965556194074718,37.6839612905103,6.81947423912256
982,0.715731853968693,3,5.77290576766245,1.6665984743947,0,1.42841440463919,40.8909102670037,9.48863762163114
983,NA,NA,NA,1.72895514506794,2,0.808543996591892,40.0880591495859,NA
984,5.83889061754405,1,5.77290576766245,1.40251194148867,1,0.113378780505761,23.757686251162,12.6117963852065
985,NA,NA,5.77290576766245,NA,0,1.73426793946524,38.7160274268568,NA
986,NA,1,5.77290576766245,1.41824299538531,1,0.874171647576574,36.2475621055056,NA
987,NA,3,5.77290576766245,1.82992642395649,2,1.58934691586024,51.232257632622,NA
988,NA,NA,5.77290576766245,1.8634051040964,2,2.24570096705485,50.6965059840367,NA
