"id","year","x1","x2","x3","z1","z2","z3","indicator","y","x_sum"
211,2002,NA,12,0.204085453899955,1.49043130146835,0,0.554943004817914,2,55.737307698729,NA
211,2008,NA,NA,NA,1.49043130146835,0,0.554943004817914,2,55.8231278616939,NA
211,2010,NA,12,0.966008010283025,1.49043130146835,0,0.554943004817914,NA,NA,NA
211,2014,18.3876223683226,NA,1.18547261188264,1.49043130146835,0,0.554943004817914,NA,66.421962358795,NA
211,2016,NA,NA,NA,1.49043130146835,0,0.554943004817914,NA,NA,NA
211,2020,NA,12,1.75560360628055,1.49043130146835,0,0.554943004817914,1,NA,NA
212,1990,NA,4,-0.724379139290088,1.65844491323431,4,3.28600758756226,NA,62.5574178984447,NA
212,1992,NA,NA,-0.319642028603832,1.65844491323431,4,3.28600758756226,NA,71.4781077836,NA
212,1994,NA,5,-0.275656878024003,1.65844491323431,4,3.28600758756226,NA,75.512722036457,NA
212,1996,NA,5,NA,1.65844491323431,4,3.28600758756226,2,70.504702021969,NA
212,1998,NA,NA,0.0580274042660476,1.65844491323431,4,3.28600758756226,NA,NA,NA
212,2006,NA,NA,0.125541203095216,1.65844491323431,4,3.28600758756226,NA,85.6864465500972,NA
212,2010,NA,NA,0.29193004548886,NA,4,3.28600758756226,NA,NA,NA
212,2014,NA,7,NA,1.65844491323431,4,3.28600758756226,NA,98.2028793340472,NA
213,1990,51.4077424036232,12,NA,2.0942989995353,0,0.407012950858461,NA,51.7352602319549,NA
213,1992,53.5431118336895,NA,-0.356172498499173,2.0942989995353,0,0.407012950858461,NA,47.6996478969985,NA
213,1994,61.7638056625654,11,-0.249441304515013,2.0942989995353,0,0.407012950858461,1,55.2285049147778,72.5143643580504
213,2000,79.9604119128738,11,-0.35419764006826,2.0942989995353,0,0.407012950858461,1,62.7494149851473,90.6062142728055
213,2002,NA,NA,0.358477740306743,2.0942989995353,0,0.407012950858461,NA,72.0730378418811,NA
213,2004,67.8165056800661,11,0.193886105224127,2.0942989995353,0,0.407012950858461,NA,63.8831027085573,79.0103917852902
213,2010,NA,23,0.428399973801906,2.0942989995353,0,0.407012950858461,NA,91.3180974604008,NA
213,2014,NA,14,1.09525756455526,2.0942989995353,0,0.407012950858461,NA,84.1128598519861,NA
213,2018,NA,13,1.19575845006887,2.0942989995353,0,0.407012950858461,NA,NA,NA
214,1990,-1.14403492320055,9,-0.708059225174397,1.80344239606273,0,2.0335080949848,NA,NA,7.14790585162506
214,1992,8.34084572574755,NA,-0.24129284676866,1.80344239606273,0,2.0335080949848,2,52.4671780390639,NA
214,1994,NA,NA,-0.160830652866311,NA,0,2.0335080949848,1,52.1453365537264,NA
214,1996,-1.96716053016719,NA,-0.37237506412322,1.80344239606273,0,2.0335080949848,NA,NA,NA
214,1998,NA,7,-0.362229045772724,1.80344239606273,0,2.0335080949848,2,47.3910276665817,NA
214,2000,NA,9,0.0286508707783337,1.80344239606273,0,2.0335080949848,NA,59.402711072715,NA
214,2002,3.98958532587737,6,0.244961413699171,1.80344239606273,0,2.0335080949848,2,NA,10.2345467395765
214,2004,NA,10,0.581124987393819,1.80344239606273,0,2.0335080949848,NA,72.6297763650953,NA
214,2006,12.2920902620203,9,0.111071100166269,1.80344239606273,0,2.0335080949848,NA,61.990516074482,21.4031613621865
214,2008,NA,NA,0.776091152888226,1.80344239606273,0,2.0335080949848,NA,NA,NA
214,2010,NA,8,0.588817252106933,1.80344239606273,0,2.0335080949848,NA,65.0631052283495,NA
214,2012,NA,NA,NA,1.80344239606273,0,2.0335080949848,1,NA,NA
214,2014,NA,NA,1.21100023508069,1.80344239606273,0,2.0335080949848,NA,NA,NA
214,2016,NA,NA,1.29182432361875,1.80344239606273,0,2.0335080949848,NA,NA,NA
214,2018,NA,11,1.35168101719927,NA,0,2.0335080949848,1,NA,NA
214,2020,31.9596701331508,16,1.24721020166061,1.80344239606273,0,2.0335080949848,3,NA,49.2068803348114
215,1992,NA,11,-0.413130420689204,2.28732837389236,8,1.24628514019249,NA,50.4125095122666,NA
215,1994,1.22510340354165,10,-0.208709732563667,2.28732837389236,8,1.24628514019249,NA,NA,11.016393670978
215,2000,5.95818167325388,NA,0.283065761097741,2.28732837389236,8,1.24628514019249,1,NA,NA
215,2002,NA,NA,0.0431817282007879,2.28732837389236,8,1.24628514019249,NA,65.1252306898815,NA
215,2004,NA,NA,0.093570295699673,2.28732837389236,8,1.24628514019249,NA,NA,NA
215,2006,NA,12,0.349987221278051,2.28732837389236,8,1.24628514019249,NA,NA,NA
215,2008,NA,NA,0.73963717852187,2.28732837389236,8,1.24628514019249,NA,80.3226808129807,NA
215,2010,27.5555595648827,15,NA,2.28732837389236,8,1.24628514019249,NA,NA,NA
215,2012,NA,NA,0.783886758530779,2.28732837389236,8,1.24628514019249,NA,NA,NA
215,2014,NA,NA,NA,2.28732837389236,8,1.24628514019249,NA,NA,NA
215,2016,NA,15,0.812954642031608,NA,8,1.24628514019249,NA,NA,NA
215,2018,NA,17,NA,2.28732837389236,8,1.24628514019249,NA,NA,NA
215,2020,NA,15,1.15383128496635,2.28732837389236,8,1.24628514019249,NA,90.3856444938614,NA
216,1996,40.8439011257147,11,-0.373150466270119,1.45688228027141,3,1.69523140322139,2,61.083896132958,51.4707506594446
216,2002,NA,14,NA,1.45688228027141,3,1.69523140322139,2,NA,NA
216,2004,NA,16,0.0172758783755564,1.45688228027141,3,1.69523140322139,1,NA,NA
216,2006,NA,16,0.245684649040384,1.45688228027141,3,1.69523140322139,NA,83.6220669815162,NA
216,2010,NA,NA,0.438136915154217,1.45688228027141,3,1.69523140322139,1,NA,NA
217,1990,-0.440316384288629,14,-0.882180072291539,1.39673059820421,1,1.39897746678572,NA,36.8900826295918,12.6775035434198
217,1992,NA,14,-0.59927994724132,1.39673059820421,1,1.39897746678572,1,41.9474884064835,NA
217,1994,NA,15,-0.521454548445781,1.39673059820421,1,1.39897746678572,1,44.9743241047045,NA
217,1996,10.5990851625262,16,-0.553600214462512,1.39673059820421,1,1.39897746678572,NA,47.6250266817661,26.0454849480637
217,1998,17.4265912580141,13,0.0118684789514922,1.39673059820421,1,1.39897746678572,1,49.7674593611432,30.4384597369656
217,2002,14.8293238577413,16,NA,1.39673059820421,1,1.39897746678572,2,53.716112501819,NA
217,2004,NA,NA,-0.221702549327183,1.39673059820421,1,1.39897746678572,2,49.4954690297663,NA
217,2006,34.2672006610352,NA,NA,1.39673059820421,1,1.39897746678572,NA,NA,NA
217,2010,NA,NA,0.721375619544397,1.39673059820421,1,1.39897746678572,3,64.0653011759685,NA
217,2018,NA,NA,0.944773366401187,1.39673059820421,1,1.39897746678572,NA,NA,NA
218,1990,NA,8,-0.726769693414601,1.82387185501971,4,1.16984473593741,NA,56.662162849257,NA
218,1994,25.0303125187416,11,-0.0889103567902134,1.82387185501971,4,1.16984473593741,NA,66.5713148366515,35.9414021619513
218,1996,29.7472609187432,11,-0.392311941876462,1.82387185501971,4,1.16984473593741,3,65.7657322889591,40.3549489768668
218,1998,NA,11,0.043559680183032,1.82387185501971,4,1.16984473593741,1,72.8631528413786,NA
218,2000,NA,10,0.281514426620058,1.82387185501971,4,1.16984473593741,NA,74.0055808068171,NA
218,2004,31.0630032049771,12,0.527193821835178,1.82387185501971,4,1.16984473593741,NA,NA,43.5901970268123
218,2006,NA,14,0.210212654302675,1.82387185501971,4,1.16984473593741,NA,NA,NA
218,2008,NA,NA,0.424175065985262,1.82387185501971,4,1.16984473593741,NA,NA,NA
218,2010,NA,NA,0.818351717476114,1.82387185501971,4,1.16984473593741,NA,96.6363824207924,NA
218,2012,NA,NA,0.586330813719039,1.82387185501971,4,1.16984473593741,NA,NA,NA
218,2014,NA,13,1.04742669594948,1.82387185501971,4,1.16984473593741,NA,NA,NA
218,2016,NA,NA,1.11400026459837,NA,4,1.16984473593741,NA,NA,NA
218,2018,NA,17,1.10041444362964,NA,4,1.16984473593741,NA,109.532599891041,NA
219,1990,NA,NA,0.587141992297626,1.92560019342226,3,2.77548319307643,1,67.2176523350787,NA
219,1994,NA,10,0.906874124112443,1.92560019342226,3,2.77548319307643,3,NA,NA
219,1996,NA,NA,0.553827446367729,1.92560019342226,3,2.77548319307643,1,64.7775516436413,NA
219,1998,NA,11,1.16863291591909,1.92560019342226,3,2.77548319307643,3,NA,NA
219,2000,NA,9,1.14463196194884,1.92560019342226,3,2.77548319307643,1,69.5130532856732,NA
219,2002,NA,NA,1.37680757983508,1.92560019342226,3,2.77548319307643,NA,NA,NA
219,2006,NA,10,1.43737093627606,1.92560019342226,3,2.77548319307643,NA,NA,NA
219,2008,17.3845111608987,15,1.24546454183911,1.92560019342226,3,2.77548319307643,NA,80.7480501003499,33.6299757027378
219,2010,NA,NA,1.36410925741694,1.92560019342226,3,2.77548319307643,NA,78.7472377405744,NA
219,2012,NA,10,2.05121405018763,1.92560019342226,3,2.77548319307643,2,79.4332169632801,NA
219,2014,NA,NA,2.07220696559562,1.92560019342226,3,2.77548319307643,NA,NA,NA
219,2016,NA,18,2.25106306834533,NA,3,2.77548319307643,NA,NA,NA
219,2018,NA,15,2.27493250347362,1.92560019342226,3,2.77548319307643,NA,NA,NA
219,2020,NA,16,2.22425586035279,1.92560019342226,3,2.77548319307643,NA,NA,NA
220,1990,NA,6,-0.488274405094522,1.82247408978406,4,1.96357562180665,NA,36.229790842009,NA
220,1992,NA,NA,-0.894790399174631,1.82247408978406,4,1.96357562180665,NA,48.5697824531927,NA
220,1994,NA,NA,-0.455024365767563,1.82247408978406,4,1.96357562180665,NA,NA,NA
220,1996,NA,8,-0.160466185999063,1.82247408978406,4,1.96357562180665,1,59.5232142082602,NA
220,2000,9.67426521054926,10,0.076133304658619,1.82247408978406,4,1.96357562180665,NA,NA,19.7503985152079
220,2006,5.8048601894443,9,0.240927509939105,1.82247408978406,4,1.96357562180665,NA,66.6683255751125,15.0457876993834
220,2008,NA,11,0.373496298799332,1.82247408978406,4,1.96357562180665,NA,82.2445125969963,NA
220,2010,NA,10,0.203295865333679,1.82247408978406,4,1.96357562180665,NA,68.9567451449724,NA
220,2016,NA,10,1.03375622237687,1.82247408978406,4,1.96357562180665,NA,NA,NA
220,2020,NA,9,NA,NA,4,1.96357562180665,NA,89.2936465869454,NA
221,1990,NA,19,NA,1.80123985721053,2,2.39154486254168,NA,69.3257223299109,NA
221,1998,NA,NA,0.110417780872317,1.80123985721053,2,2.39154486254168,NA,81.7327240698658,NA
221,2006,NA,21,0.342938169224304,1.80123985721053,2,2.39154486254168,NA,95.2264205057341,NA
221,2010,NA,NA,0.409076422014855,NA,2,2.39154486254168,NA,111.742449122783,NA
221,2012,NA,23,0.796891272008302,1.80123985721053,2,2.39154486254168,3,NA,NA
221,2016,NA,25,1.08855836663709,1.80123985721053,2,2.39154486254168,NA,NA,NA
222,1990,15.1381194571881,12,-0.512435559860281,1.67221051471956,1,2.00221651678527,1,62.9179026464528,26.6256838973278
222,1992,NA,15,-0.35767549594337,1.67221051471956,1,2.00221651678527,2,NA,NA
222,1994,NA,13,-0.593007759606083,1.67221051471956,1,2.00221651678527,1,NA,NA
222,1996,NA,NA,-0.210858287006234,1.67221051471956,1,2.00221651678527,NA,67.3790891890603,NA
222,2000,NA,18,NA,1.67221051471956,1,2.00221651678527,NA,NA,NA
222,2004,NA,NA,-0.0159959962259409,1.67221051471956,1,2.00221651678527,NA,72.6257074093439,NA
222,2006,NA,NA,0.295247165362268,NA,1,2.00221651678527,NA,91.5430385294254,NA
222,2008,NA,14,0.117295198484241,NA,1,2.00221651678527,NA,NA,NA
222,2010,NA,19,0.589714264285901,NA,1,2.00221651678527,NA,101.190983935277,NA
222,2014,NA,20,0.528291192014619,1.67221051471956,1,2.00221651678527,NA,105.9754203847,NA
222,2016,NA,NA,0.889950614531442,1.67221051471956,1,2.00221651678527,NA,98.3309293474004,NA
222,2018,NA,NA,NA,1.67221051471956,1,2.00221651678527,NA,119.361259083715,NA
222,2020,NA,21,1.27381618753836,1.67221051471956,1,2.00221651678527,NA,NA,NA
223,1992,3.70291687164954,9,-0.0519975035329734,1.74953761501618,4,1.69991434612858,NA,49.8222012188647,12.6509193681166
223,1994,-4.06977448091143,NA,-0.443984862538698,1.74953761501618,4,1.69991434612858,NA,51.4724645702153,NA
223,2002,15.8410734576492,12,0.543011052004815,1.74953761501618,4,1.69991434612858,2,NA,28.384084509654
223,2008,NA,NA,1.01286246298166,1.74953761501618,4,1.69991434612858,2,72.0078073937356,NA
223,2010,NA,13,1.0385696728719,1.74953761501618,4,1.69991434612858,NA,NA,NA
223,2012,NA,NA,0.78077690989646,1.74953761501618,4,1.69991434612858,3,75.1471007470339,NA
223,2016,22.3033473288691,15,0.930441317463348,1.74953761501618,4,1.69991434612858,2,NA,38.2337886463324
223,2018,NA,15,1.26005138578527,1.74953761501618,4,1.69991434612858,NA,NA,NA
224,1990,-1.11918004613524,14,-0.00303254350115267,1.6695955117436,0,1.6083475451992,1,NA,12.8777874103636
224,1992,NA,11,0.0162586450376203,1.6695955117436,0,1.6083475451992,1,52.7567650280753,NA
224,2000,NA,NA,0.566167033356347,1.6695955117436,0,1.6083475451992,1,NA,NA
224,2002,NA,15,0.631722406825016,1.6695955117436,0,1.6083475451992,2,66.621641080115,NA
224,2006,NA,16,1.17327004719732,1.6695955117436,0,1.6083475451992,1,78.0415512516141,NA
224,2008,21.4945197715091,15,0.872961217034341,1.6695955117436,0,1.6083475451992,1,73.589252605032,37.3674809885435
224,2010,NA,15,NA,1.6695955117436,0,1.6083475451992,1,76.4970806575932,NA
224,2012,NA,NA,1.18156132214676,1.6695955117436,0,1.6083475451992,NA,79.4562378937802,NA
224,2014,NA,14,NA,1.6695955117436,0,1.6083475451992,NA,84.1765959602764,NA
224,2018,NA,NA,1.42186042220305,1.6695955117436,0,1.6083475451992,NA,NA,NA
224,2020,NA,20,NA,1.6695955117436,0,1.6083475451992,1,NA,NA
225,1990,NA,8,-0.512065451081927,1.72502819158581,0,0.596551964335554,2,NA,NA
225,1994,NA,7,0.273831234969347,1.72502819158581,0,0.596551964335554,NA,39.6648431841555,NA
225,1996,NA,11,-0.148896925776118,1.72502819158581,0,0.596551964335554,NA,43.678210438043,NA
225,2000,20.3256035479034,10,0.443085205145561,1.72502819158581,0,0.596551964335554,NA,47.9239134313343,30.7686887530489
225,2004,30.3575011335587,NA,0.852945396779486,1.72502819158581,0,0.596551964335554,NA,NA,NA
225,2014,27.9890635949097,NA,1.37984697985035,1.72502819158581,0,0.596551964335554,1,NA,NA
225,2018,NA,11,1.79219071978974,1.72502819158581,0,0.596551964335554,2,76.5738841375595,NA
226,1992,NA,13,-0.380803811433708,2.03828452280923,1,1.21199400139263,2,48.2265196285136,NA
226,1994,3.83227877573002,10,-0.573937892459782,2.03828452280923,1,1.21199400139263,2,41.9212621946297,13.2583408832702
226,2000,NA,NA,-0.0310293818299953,2.03828452280923,1,1.21199400139263,NA,55.2256172457727,NA
226,2002,NA,12,-0.149041468114575,2.03828452280923,1,1.21199400139263,NA,54.4148047315083,NA
226,2006,NA,NA,0.420410680864023,2.03828452280923,1,1.21199400139263,NA,NA,NA
226,2010,NA,11,0.423887294123432,2.03828452280923,1,1.21199400139263,1,NA,NA
226,2012,NA,13,0.405857382563426,2.03828452280923,1,1.21199400139263,3,NA,NA
226,2014,NA,21,1.10225682599705,2.03828452280923,1,1.21199400139263,NA,NA,NA
226,2016,NA,NA,NA,2.03828452280923,1,1.21199400139263,2,99.6854757586954,NA
226,2018,NA,NA,1.17599116980566,2.03828452280923,1,1.21199400139263,NA,NA,NA
227,1990,NA,12,-0.222458749089173,1.7274433616193,2,0.996502390790765,NA,41.5504979179416,NA
227,1992,-3.52781635080934,NA,-0.545839151029258,1.7274433616193,2,0.996502390790765,2,39.7339598272774,NA
227,1996,-3.91764288130382,NA,0.121982696047735,1.7274433616193,2,0.996502390790765,2,49.96398818139,NA
227,1998,NA,NA,0.211470301077452,1.7274433616193,2,0.996502390790765,1,NA,NA
227,2000,NA,18,0.143917357887358,1.7274433616193,2,0.996502390790765,NA,NA,NA
227,2002,4.2411451702172,13,0.0814172669087841,1.7274433616193,2,0.996502390790765,NA,59.8543536799075,17.322562437126
227,2008,NA,18,0.927221151872755,1.7274433616193,2,0.996502390790765,NA,89.57246382417,NA
227,2012,NA,NA,NA,1.7274433616193,2,0.996502390790765,NA,NA,NA
227,2014,NA,19,1.04236387081978,1.7274433616193,2,0.996502390790765,NA,NA,NA
227,2016,NA,13,0.946186812263432,1.7274433616193,2,0.996502390790765,1,91.0213951638699,NA
227,2018,NA,NA,NA,1.7274433616193,2,0.996502390790765,NA,NA,NA
228,1992,3.39727162461016,7,-0.374410394672989,1.63658525804178,3,0.932600367018867,1,NA,10.0228612299372
228,1996,NA,8,-0.450826264749733,NA,3,0.932600367018867,1,29.7180409490927,NA
228,1998,NA,14,-0.433323059412171,1.63658525804178,3,0.932600367018867,1,NA,NA
228,2000,9.87351605732972,NA,-0.101219566981993,1.63658525804178,3,0.932600367018867,NA,NA,NA
228,2012,NA,NA,0.475567996524521,1.63658525804178,3,0.932600367018867,NA,NA,NA
228,2018,19.0460162911923,NA,0.976121281849234,1.63658525804178,3,0.932600367018867,NA,78.7692318523076,NA
229,1996,NA,NA,-0.560894634620614,1.93909993763908,4,1.980919317953,NA,65.1678376986868,NA
230,2004,6.96261647072678,14,0.210882659884955,1.86130065063646,2,1.73269168970504,NA,65.3434036336305,21.1734991306117
230,2012,NA,NA,1.21352471117265,1.86130065063646,2,1.73269168970504,NA,81.6465885788258,NA
230,2020,NA,NA,1.53111772605902,1.86130065063646,2,1.73269168970504,NA,NA,NA
231,1990,-0.169548637792252,7,-0.92440484591655,1.56672199762418,3,0.705497595179863,NA,NA,5.9060465162912
231,1996,NA,11,-0.25535313641897,1.56672199762418,3,0.705497595179863,NA,NA,NA
231,2000,10.5043396512927,8,-0.181903663231177,1.56672199762418,3,0.705497595179863,1,35.0693915230547,18.3224359880615
231,2006,NA,7,0.359409464470692,1.56672199762418,3,0.705497595179863,NA,NA,NA
231,2010,19.7796417866326,NA,0.191060981980874,1.56672199762418,3,0.705497595179863,NA,48.5145744310573,NA
231,2012,11.7417136631664,12,0.351931283343466,1.56672199762418,3,0.705497595179863,2,46.5864917927242,24.0936449465099
231,2014,NA,12,0.44260552619223,1.56672199762418,3,0.705497595179863,2,NA,NA
232,1992,NA,NA,-0.138140658532917,1.74788959889659,1,3.402921824503,NA,84.0631819462638,NA
232,1996,7.75566776907535,NA,0.235183684761454,1.74788959889659,1,3.402921824503,NA,NA,NA
232,2004,2.92684041630868,NA,0.841709360853587,1.74788959889659,1,3.402921824503,NA,NA,NA
232,2006,6.27316091263937,NA,0.891219830571958,1.74788959889659,1,3.402921824503,NA,NA,NA
232,2008,NA,20,0.817504541273978,NA,1,3.402921824503,NA,NA,NA
232,2010,NA,18,1.12407382559688,1.74788959889659,1,3.402921824503,3,NA,NA
232,2018,NA,25,1.55475565284216,NA,1,3.402921824503,NA,NA,NA
233,1992,-2.4815764050408,8,-0.0268178207905089,1.88897724818583,2,1.9798803192083,NA,54.04744026966,5.49160577416869
233,1994,7.94522837396342,12,-0.0700472462620178,1.88897724818583,2,1.9798803192083,NA,78.6933568812192,19.8751811277014
233,1996,NA,11,0.027714611526992,NA,2,1.9798803192083,NA,NA,NA
233,2000,NA,NA,0.44568320628716,1.88897724818583,2,1.9798803192083,NA,91.9156243755162,NA
233,2002,NA,13,0.0337539057083836,1.88897724818583,2,1.9798803192083,NA,94.1602326844625,NA
233,2014,NA,NA,0.890539846151316,NA,2,1.9798803192083,NA,NA,NA
233,2016,NA,NA,NA,NA,2,1.9798803192083,NA,NA,NA
234,1990,-7.63662395999111,9,-0.55858855496485,1.52950275736944,2,0.186254584208402,1,19.3282567214971,0.804787485044038
234,1992,-10.2234394818763,9,-0.722785136690114,1.52950275736944,2,0.186254584208402,2,15.5364603363015,-1.94622461856645
234,1998,NA,12,-0.431732559080452,1.52950275736944,2,0.186254584208402,1,36.7002672607386,NA
234,2000,-2.58822483688348,11,0.0600930032974742,1.52950275736944,2,0.186254584208402,NA,36.886996476547,8.47186816641399
234,2002,3.86759799879766,8,-0.228518427406421,NA,2,0.186254584208402,NA,37.4155393302321,11.6390795713912
234,2016,NA,15,NA,1.52950275736944,2,0.186254584208402,NA,NA,NA
234,2018,8.68977079877706,16,0.801103664272481,1.52950275736944,2,0.186254584208402,NA,NA,25.4908744630495
235,1990,7.2867274181049,6,-0.391092468741915,1.75138149339084,4,0.482197612221087,1,33.878262693688,12.895634949363
235,1994,6.41981567507971,6,-0.650888768626243,1.75138149339084,4,0.482197612221087,1,31.3973503811241,11.7689269064535
235,1996,7.52174656455897,7,-0.0773723299983949,1.75138149339084,4,0.482197612221087,1,40.2634596014855,14.4443742345606
235,2004,NA,10,0.497393314678123,1.75138149339084,4,0.482197612221087,1,59.163369158394,NA
235,2010,NA,NA,0.50396314083868,1.75138149339084,4,0.482197612221087,NA,67.5220798883407,NA
235,2012,NA,NA,0.900081062058819,1.75138149339084,4,0.482197612221087,3,NA,NA
235,2020,NA,NA,1.41288430608496,1.75138149339084,4,0.482197612221087,1,NA,NA
236,1992,-11.7705576143402,5,-0.430297058270778,1.76427249305484,2,1.39910508138676,NA,28.4761477570507,-7.20085467261102
236,1994,NA,6,NA,1.76427249305484,2,1.39910508138676,NA,28.1004421777235,NA
236,1996,NA,6,-0.164765620595542,1.76427249305484,2,1.39910508138676,1,37.7600070907307,NA
236,1998,NA,NA,-0.387120402729603,1.76427249305484,2,1.39910508138676,2,NA,NA
236,2002,NA,7,0.203577952118824,1.76427249305484,2,1.39910508138676,NA,46.8198805296643,NA
236,2004,18.9755038985921,7,0.197895668339218,1.76427249305484,2,1.39910508138676,NA,NA,26.1733995669313
236,2008,NA,NA,0.155707554085414,1.76427249305484,2,1.39910508138676,NA,NA,NA
236,2010,NA,13,0.641684549520026,1.76427249305484,2,1.39910508138676,NA,58.5159922468822,NA
236,2012,NA,NA,0.797976793759038,1.76427249305484,2,1.39910508138676,NA,61.8456132051851,NA
236,2014,NA,13,NA,1.76427249305484,2,1.39910508138676,NA,59.1797325425939,NA
236,2018,NA,17,NA,1.76427249305484,2,1.39910508138676,NA,NA,NA
236,2020,NA,15,0.890192235130119,1.76427249305484,2,1.39910508138676,NA,68.6385657292349,NA
237,1992,NA,14,-0.645664699994876,1.95280008191678,0,0.920689707634566,2,41.7053206264793,NA
237,1996,NA,10,0.0228948882933137,1.95280008191678,0,0.920689707634566,NA,47.6099542665483,NA
237,1998,12.2416360705033,14,0.0270133224759148,1.95280008191678,0,0.920689707634566,NA,NA,26.2686493929792
237,2002,9.4090206520325,14,0.22842152465376,1.95280008191678,0,0.920689707634566,NA,60.3047031224428,23.6374421766863
237,2004,NA,10,0.252117752700661,NA,0,0.920689707634566,1,49.4761203359715,NA
237,2006,NA,11,0.588877542518395,1.95280008191678,0,0.920689707634566,NA,61.1579830723481,NA
237,2008,NA,17,0.805512544545428,1.95280008191678,0,0.920689707634566,1,NA,NA
237,2010,NA,NA,0.448603820076761,1.95280008191678,0,0.920689707634566,NA,NA,NA
237,2012,NA,NA,NA,1.95280008191678,0,0.920689707634566,NA,75.2603827238832,NA
237,2014,NA,15,0.819016019107158,1.95280008191678,0,0.920689707634566,NA,NA,NA
237,2018,NA,15,0.971332763517358,1.95280008191678,0,0.920689707634566,NA,NA,NA
238,1990,-9.05694608488353,NA,-0.490578236415437,2.11647465128475,1,1.16184637454238,NA,39.1212955324032,NA
238,1992,-11.3626890962103,13,-0.813498670650567,2.11647465128475,1,1.16184637454238,1,36.578062775681,0.823812233139158
238,1996,NA,15,-0.245624578362019,2.11647465128475,1,1.16184637454238,1,46.951758953301,NA
238,2002,NA,16,-0.172789965036479,2.11647465128475,1,1.16184637454238,NA,52.4351245256742,NA
238,2012,NA,NA,0.335067233062894,2.11647465128475,1,1.16184637454238,1,NA,NA
239,1992,0.149035070591357,5,0.0364474351947572,1.50281919458921,4,1.45614368477001,NA,46.0386015963302,5.18548250578611
239,2000,NA,NA,0.507691436111825,1.50281919458921,4,1.45614368477001,3,NA,NA
239,2002,NA,8,0.610346601387617,1.50281919458921,4,1.45614368477001,1,62.5464246034248,NA
239,2006,NA,NA,0.656684126136722,1.50281919458921,4,1.45614368477001,1,68.8282619914499,NA
239,2012,NA,8,1.11471322183138,1.50281919458921,4,1.45614368477001,NA,83.9460000003501,NA
239,2014,15.3116738386205,NA,1.5021249123231,NA,4,1.45614368477001,2,75.6647613141905,NA
239,2016,16.3942419321207,NA,1.38651212370246,1.50281919458921,4,1.45614368477001,NA,76.6282888266384,NA
239,2018,NA,13,1.32070509077971,1.50281919458921,4,1.45614368477001,NA,NA,NA
239,2020,NA,NA,NA,1.50281919458921,4,1.45614368477001,NA,NA,NA
240,1990,NA,13,-0.152993322660182,2.14251825833196,1,1.57736065116396,NA,85.5426809357253,NA
240,1994,NA,NA,-0.16820271707998,2.14251825833196,1,1.57736065116396,1,NA,NA
240,1998,NA,NA,0.173535068471251,2.14251825833196,1,1.57736065116396,NA,NA,NA
240,2006,NA,NA,0.378764490141334,2.14251825833196,1,1.57736065116396,NA,NA,NA
240,2008,NA,NA,0.865197214599034,NA,1,1.57736065116396,1,NA,NA
240,2010,NA,NA,NA,2.14251825833196,1,1.57736065116396,NA,NA,NA
240,2016,NA,NA,NA,2.14251825833196,1,1.57736065116396,NA,NA,NA
241,1990,NA,9,0.0522920260773967,1.83643570504551,2,2.22376696283579,NA,NA,NA
241,1992,NA,NA,-0.021788016871084,1.83643570504551,2,2.22376696283579,1,61.6844807356863,NA
241,1994,NA,12,-0.155470366975293,1.83643570504551,2,2.22376696283579,1,NA,NA
241,1996,NA,12,0.274611373832216,1.83643570504551,2,2.22376696283579,NA,65.4893743598313,NA
241,1998,NA,13,0.383135222764452,1.83643570504551,2,2.22376696283579,NA,65.6495708706288,NA
241,2000,12.6399283495747,11,0.646969738583778,NA,2,2.22376696283579,NA,NA,24.2868980881585
241,2002,NA,10,0.565769682165468,1.83643570504551,2,2.22376696283579,1,69.1005903033482,NA
241,2004,20.5434643299247,12,0.905404271521605,1.83643570504551,2,2.22376696283579,1,NA,33.4488686014463
241,2006,9.45966760118329,11,0.547308818866498,1.83643570504551,2,2.22376696283579,NA,NA,21.0069764200498
241,2010,18.357914542531,16,0.979687477221945,1.83643570504551,2,2.22376696283579,NA,NA,35.3376020197529
241,2012,NA,NA,1.31484043539246,1.83643570504551,2,2.22376696283579,NA,NA,NA
241,2018,NA,NA,NA,1.83643570504551,2,2.22376696283579,NA,NA,NA
241,2020,NA,NA,1.91232378739375,NA,2,2.22376696283579,NA,116.690717747818,NA
242,1990,NA,6,NA,1.37629809895713,4,1.62361609209103,1,49.3554881595515,NA
242,1992,NA,9,-0.819830647865848,1.37629809895713,4,1.62361609209103,1,NA,NA
242,1994,-0.596938163143026,9,-0.479020439546395,1.37629809895713,4,1.62361609209103,2,47.7367021685413,7.92404139731058
242,1996,4.42350802919486,6,-0.0938581993901895,1.37629809895713,4,1.62361609209103,1,49.3799440949445,10.3296498298047
242,1998,13.0055154227937,12,-0.0067688162013216,1.37629809895713,4,1.62361609209103,1,NA,24.9987466065924
242,2002,NA,5,0.155707273465276,1.37629809895713,4,1.62361609209103,NA,NA,NA
242,2008,NA,14,0.663544131275892,1.37629809895713,4,1.62361609209103,NA,NA,NA
242,2010,NA,NA,0.418908170315597,1.37629809895713,4,1.62361609209103,1,NA,NA
242,2014,NA,10,0.687326069870658,1.37629809895713,4,1.62361609209103,1,NA,NA
242,2020,NA,NA,1.32233479255989,1.37629809895713,4,1.62361609209103,1,94.3055326300835,NA
243,1992,NA,8,-0.251868129858844,2.01714796586389,2,0.616239533027507,2,26.0983869189907,NA
